,train,val,test
101,Pancalyze_HE_7_G-8,,
102,Pancalyze_HE_7_G-9,,
103,Pancalyze_HE_7_G-10,,
104,Pancalyze_HE_8_A-1,,
105,Pancalyze_HE_8_A-2,,
106,Pancalyze_HE_8_A-3,,
107,Pancalyze_HE_8_A-4,,
108,Pancalyze_HE_8_A-7,,
109,Pancalyze_HE_8_A-8,,
110,Pancalyze_HE_8_B-1,,
111,Pancalyze_HE_8_B-2,,
112,Pancalyze_HE_8_B-3,,
113,Pancalyze_HE_8_B-4,,
114,Pancalyze_HE_8_B-9,,
115,Pancalyze_HE_8_C-5,,
116,Pancalyze_HE_8_C-6,,
117,Pancalyze_HE_8_C-7,,
118,Pancalyze_HE_8_C-8,,
119,Pancalyze_HE_8_D-3,,
120,Pancalyze_HE_8_D-4,,
121,Pancalyze_HE_8_D-11,,
122,Pancalyze_HE_8_D-12,,
123,Pancalyze_HE_8_E-5,,
124,Pancalyze_HE_8_E-6,,
125,Pancalyze_HE_8_E-11,,
126,Pancalyze_HE_8_E-12,,
127,Pancalyze_HE_8_F-1,,
128,Pancalyze_HE_8_F-2,,
129,Pancalyze_HE_8_F-5,,
130,Pancalyze_HE_8_F-6,,
131,Pancalyze_HE_8_G-3,,
132,Pancalyze_HE_8_G-4,,
133,Pancalyze_HE_8_G-7,,
134,Pancalyze_HE_8_G-8,,
135,Pancalyze_HE_8_H-1,,
136,Pancalyze_HE_8_H-2,,
137,Pancalyze_HE_1_A-3,,
138,Pancalyze_HE_1_A-4,,
139,Pancalyze_HE_9_C-3,,
140,Pancalyze_HE_9_C-4,,
141,Pancalyze_HE_9_C-5,,
142,Pancalyze_HE_9_C-6,,
143,Pancalyze_HE_1_E-5,,
144,Pancalyze_HE_1_E-6,,
145,Pancalyze_HE_9_D-3,,
146,Pancalyze_HE_9_D-4,,
147,Pancalyze_HE_9_D-9,,
148,Pancalyze_HE_9_D-10,,
149,Pancalyze_HE_9_D-12,,
150,Pancalyze_HE_9_E-1,,
151,Pancalyze_HE_9_E-2,,
152,Pancalyze_HE_9_F-3,,
153,Pancalyze_HE_9_F-4,,
154,Pancalyze_HE_9_F-11,,
155,Pancalyze_HE_9_G-11,,
156,Pancalyze_HE_9_G-12,,
157,Pancalyze_HE_1_F-1,,
158,Pancalyze_HE_1_F-2,,
159,Pancalyze_HE_1_F-3,,
160,Pancalyze_HE_1_F-4,,
161,Pancalyze_HE_1_F-7,,
162,Pancalyze_HE_1_F-8,,
163,Pancalyze_HE_1_F-9,,
164,Pancalyze_HE_1_G-7,,
165,Pancalyze_HE_1_G-8,,
166,Pancalyze_HE_1_G-11,,
167,Pancalyze_HE_1_G-12,,
168,Pancalyze_HE_1_H-5,,
169,Pancalyze_HE_1_H-6,,
170,Pancalyze_HE_1_A-7,,
171,Pancalyze_HE_1_A-8,,
172,Pancalyze_HE_1_H-9,,
173,Pancalyze_HE_1_H-10,,
174,Pancalyze_HE_2_B-1,,
175,Pancalyze_HE_2_B-2,,
176,Pancalyze_HE_2_B-3,,
177,Pancalyze_HE_2_B-4,,
178,Pancalyze_HE_2_B-5,,
179,Pancalyze_HE_2_B-6,,
180,Pancalyze_HE_2_B-7,,
181,Pancalyze_HE_2_B-8,,
182,Pancalyze_HE_2_B-9,,
183,Pancalyze_HE_2_B-10,,
184,Pancalyze_HE_2_C-1,,
185,Pancalyze_HE_2_C-2,,
186,Pancalyze_HE_2_C-3,,
187,Pancalyze_HE_2_C-4,,
188,Pancalyze_HE_2_D-5,,
189,Pancalyze_HE_2_D-6,,
190,Pancalyze_HE_2_D-9,,
191,Pancalyze_HE_2_D-10,,
192,Pancalyze_HE_2_E-1,,
193,Pancalyze_HE_2_E-2,,
194,Pancalyze_HE_1_B-1,,
195,Pancalyze_HE_1_B-2,,
196,Pancalyze_HE_2_E-11,,
197,Pancalyze_HE_2_E-12,,
198,Pancalyze_HE_2_F-1,,
199,Pancalyze_HE_2_F-2,,
200,Pancalyze_HE_2_F-11,,
201,Pancalyze_HE_2_F-12,,
202,Pancalyze_HE_1_B-3,,
203,Pancalyze_HE_1_B-4,,
204,Pancalyze_HE_2_G-1,,
205,Pancalyze_HE_2_G-2,,
206,Pancalyze_HE_2_G-11,,
207,Pancalyze_HE_2_G-12,,
208,Pancalyze_HE_2_H-1,,
209,Pancalyze_HE_2_H-2,,
210,Pancalyze_HE_5_E-9,,
211,Pancalyze_HE_5_E-10,,
212,Pancalyze_HE_4_H-9,,
213,Pancalyze_HE_4_H-10,,
214,Pancalyze_HE_4_C-11,,
215,Pancalyze_HE_4_C-12,,
216,Pancalyze_HE_5_E-5,,
217,Pancalyze_HE_5_E-6,,
218,Pancalyze_HE_5_F-11,,
219,Pancalyze_HE_5_F-12,,
220,Pancalyze_HE_5_C-9,,
221,Pancalyze_HE_5_C-10,,
222,Pancalyze_HE_4_E-3,,
223,Pancalyze_HE_4_E-4,,
224,Pancalyze_HE_5_H-3,,
225,Pancalyze_HE_5_H-4,,
226,Pancalyze_HE_4_F-11,,
227,Pancalyze_HE_4_F-12,,
228,Pancalyze_HE_4_F-9,,
229,Pancalyze_HE_4_F-10,,
230,Pancalyze_HE_5_C-11,,
231,Pancalyze_HE_5_C-12,,
232,Pancalyze_HE_4_D-5,,
233,Pancalyze_HE_4_D-6,,
234,Pancalyze_HE_5_B-9,,
235,Pancalyze_HE_5_B-10,,
236,Pancalyze_HE_5_C-1,,
237,Pancalyze_HE_5_C-2,,
238,Pancalyze_HE_5_D-1,,
239,Pancalyze_HE_5_D-2,,
240,Pancalyze_HE_5_D-3,,
241,Pancalyze_HE_5_D-4,,
242,Pancalyze_HE_4_D-11,,
243,Pancalyze_HE_4_D-12,,
244,Pancalyze_HE_4_E-11,,
245,Pancalyze_HE_4_E-12,,
246,Pancalyze_HE_5_H-2,,
247,Pancalyze_HE_5_B-1,,
248,Pancalyze_HE_5_B-2,,
249,Pancalyze_HE_5_E-11,,
250,Pancalyze_HE_5_E-12,,
251,Pancalyze_HE_4_G-9,,
252,Pancalyze_HE_4_G-10,,
253,Pancalyze_HE_4_F-3,,
254,Pancalyze_HE_4_F-4,,
255,Pancalyze_HE_4_F-5,,
256,Pancalyze_HE_4_F-6,,
257,Pancalyze_HE_2_H-5,,
258,Pancalyze_HE_2_H-6,,
259,Pancalyze_HE_3_A-3,,
260,Pancalyze_HE_3_A-4,,
261,Pancalyze_HE_3_A-11,,
262,Pancalyze_HE_3_A-12,,
263,Pancalyze_HE_3_B-11,,
264,Pancalyze_HE_3_B-12,,
265,Pancalyze_HE_3_C-7,,
266,Pancalyze_HE_3_C-8,,
267,Pancalyze_HE_3_D-5,,
268,Pancalyze_HE_3_D-6,,
269,Pancalyze_HE_3_E-3,,
270,Pancalyze_HE_3_E-4,,
271,Pancalyze_HE_3_E-9,,
272,Pancalyze_HE_3_E-10,,
273,Pancalyze_HE_3_G-1,,
274,Pancalyze_HE_3_G-2,,
275,Pancalyze_HE_3_G-3,,
276,Pancalyze_HE_3_G-4,,
277,Pancalyze_HE_3_H-3,,
278,Pancalyze_HE_3_H-4,,
279,Pancalyze_HE_3_H-5,,
280,Pancalyze_HE_3_H-6,,
281,Pancalyze_HE_4_A-1,,
282,Pancalyze_HE_4_A-2,,
283,Pancalyze_HE_4_B-5,,
284,Pancalyze_HE_4_B-6,,
285,Pancalyze_HE_6_A-11,,
286,Pancalyze_HE_6_A-12,,
287,Pancalyze_HE_6_B-1,,
288,Pancalyze_HE_6_B-2,,
289,Pancalyze_HE_1_C-7,,
290,Pancalyze_HE_1_C-8,,
291,Pancalyze_HE_6_D-3,,
292,Pancalyze_HE_6_D-4,,
293,Pancalyze_HE_6_D-7,,
294,Pancalyze_HE_6_D-8,,
295,Pancalyze_HE_6_D-9,,
296,Pancalyze_HE_6_D-10,,
297,Pancalyze_HE_6_E-3,,
298,Pancalyze_HE_6_E-4,,
299,Pancalyze_HE_6_F-5,,
300,Pancalyze_HE_6_F-6,,
301,Pancalyze_HE_6_F-11,,
302,Pancalyze_HE_6_F-12,,
303,Pancalyze_HE_6_G-5,,
304,Pancalyze_HE_6_G-6,,
305,Pancalyze_HE_6_G-7,,
306,Pancalyze_HE_6_G-8,,
307,Pancalyze_HE_6_G-9,,
308,Pancalyze_HE_6_G-10,,
309,Pancalyze_HE_7_A-11,,
310,Pancalyze_HE_7_A-12,,
311,Pancalyze_HE_7_B-11,,
312,Pancalyze_HE_7_B-12,,
313,Pancalyze_HE_7_D-7,,
314,Pancalyze_HE_7_D-8,,
315,Pancalyze_HE_1_D-5,,
316,Pancalyze_HE_1_D-6,,
317,Pancalyze_HE_7_F-11,,
318,Pancalyze_HE_7_H-7,,
319,Pancalyze_HE_7_H-8,,
320,Pancalyze_HE_8_B-12,,
321,Pancalyze_HE_8_C-1,,
322,Pancalyze_HE_8_C-2,,
323,Pancalyze_HE_8_C-9,,
324,Pancalyze_HE_8_C-10,,
325,Pancalyze_HE_1_D-11,,
326,Pancalyze_HE_1_D-12,,
327,Pancalyze_HE_8_D-7,,
328,Pancalyze_HE_8_D-8,,
329,Pancalyze_HE_8_E-1,,
330,Pancalyze_HE_8_E-2,,
331,Pancalyze_HE_8_F-9,,
332,Pancalyze_HE_8_F-10,,
333,Pancalyze_HE_8_H-6,,
334,Pancalyze_HE_8_H-7,,
335,Pancalyze_HE_8_H-8,,
336,Pancalyze_HE_8_H-11,,
337,Pancalyze_HE_9_B-5,,
338,Pancalyze_HE_9_B-6,,
339,Pancalyze_HE_9_B-7,,
340,Pancalyze_HE_9_B-8,,
341,Pancalyze_HE_9_C-1,,
342,Pancalyze_HE_9_C-2,,
343,Pancalyze_HE_9_C-9,,
344,Pancalyze_HE_9_C-10,,
345,Pancalyze_HE_9_C-11,,
346,Pancalyze_HE_9_C-12,,
347,Pancalyze_HE_9_D-6,,
348,Pancalyze_HE_9_E-3,,
349,Pancalyze_HE_9_E-4,,
350,Pancalyze_HE_9_E-5,,
351,Pancalyze_HE_9_E-6,,
352,Pancalyze_HE_9_E-7,,
353,Pancalyze_HE_9_E-8,,
354,Pancalyze_HE_9_E-11,,
355,Pancalyze_HE_9_E-12,,
356,Pancalyze_HE_9_F-9,,
357,Pancalyze_HE_9_F-10,,
358,Pancalyze_HE_9_G-1,,
359,Pancalyze_HE_9_G-2,,
360,Pancalyze_HE_1_E-9,,
361,Pancalyze_HE_9_H-5,,
362,Pancalyze_HE_9_H-6,,
363,Pancalyze_HE_1_E-11,,
364,Pancalyze_HE_1_E-12,,
365,Pancalyze_HE_1_F-11,,
366,Pancalyze_HE_1_F-12,,
367,Pancalyze_HE_2_A-1,,
368,Pancalyze_HE_2_A-2,,
369,Pancalyze_HE_2_C-7,,
370,Pancalyze_HE_2_C-8,,
371,Pancalyze_HE_1_A-11,,
372,Pancalyze_HE_1_A-12,,
373,Pancalyze_HE_2_F-9,,
374,Pancalyze_HE_2_F-10,,
375,Pancalyze_HE_2_F-7,,
376,Pancalyze_HE_2_F-8,,
377,Pancalyze_HE_2_G-7,,
378,Pancalyze_HE_2_G-8,,
379,Pancalyze_HE_2_G-9,,
380,Pancalyze_HE_2_G-10,,
381,Pancalyze_HE_1_B-5,,
382,Pancalyze_HE_1_B-6,,
383,Pancalyze_HE_4_G-11,,
384,Pancalyze_HE_4_G-12,,
385,Pancalyze_HE_5_E-3,,
386,Pancalyze_HE_5_E-4,,
387,Pancalyze_HE_4_G-7,,
388,Pancalyze_HE_4_G-8,,
389,Pancalyze_HE_5_F-5,,
390,Pancalyze_HE_5_F-6,,
391,Pancalyze_HE_4_G-1,,
392,Pancalyze_HE_4_G-2,,
393,Pancalyze_HE_4_F-7,,
394,Pancalyze_HE_4_F-8,,
395,Pancalyze_HE_5_H-5,,
396,Pancalyze_HE_5_H-6,,
397,Pancalyze_HE_5_H-7,,
398,Pancalyze_HE_5_H-8,,
399,Pancalyze_HE_4_E-9,,
400,Pancalyze_HE_4_E-10,,
401,Pancalyze_HE_4_C-7,,
402,Pancalyze_HE_4_C-8,,
403,Pancalyze_HE_4_C-5,,
404,Pancalyze_HE_4_C-6,,
405,Pancalyze_HE_4_H-3,,
406,Pancalyze_HE_4_H-4,,
407,Pancalyze_HE_5_A-5,,
408,Pancalyze_HE_5_A-6,,
409,Pancalyze_HE_5_B-7,,
410,Pancalyze_HE_5_B-8,,
411,Pancalyze_HE_5_H-9,,
412,Pancalyze_HE_5_H-10,,
413,Pancalyze_HE_5_E-1,,
414,Pancalyze_HE_5_E-2,,
