,train,val,test
76,Pancalyze_HE_6_H-4,,
77,Pancalyze_HE_7_A-1,,
78,Pancalyze_HE_7_A-2,,
79,Pancalyze_HE_7_A-3,,
80,Pancalyze_HE_7_A-4,,
81,Pancalyze_HE_7_B-3,,
82,Pancalyze_HE_7_B-4,,
83,Pancalyze_HE_7_B-5,,
84,Pancalyze_HE_7_B-6,,
85,Pancalyze_HE_7_B-7,,
86,Pancalyze_HE_7_B-8,,
87,Pancalyze_HE_7_C-1,,
88,Pancalyze_HE_7_C-2,,
89,Pancalyze_HE_1_D-4,,
90,Pancalyze_HE_7_D-3,,
91,Pancalyze_HE_7_D-4,,
92,Pancalyze_HE_7_E-1,,
93,Pancalyze_HE_7_E-2,,
94,Pancalyze_HE_7_E-3,,
95,Pancalyze_HE_7_E-4,,
96,Pancalyze_HE_7_E-10,,
97,Pancalyze_HE_7_E-11,,
98,Pancalyze_HE_7_E-12,,
99,Pancalyze_HE_7_F-4,,
100,Pancalyze_HE_7_G-7,,
101,Pancalyze_HE_7_G-8,,
102,Pancalyze_HE_7_G-9,,
103,Pancalyze_HE_7_G-10,,
104,Pancalyze_HE_8_A-7,,
105,Pancalyze_HE_8_A-8,,
106,Pancalyze_HE_8_B-3,,
107,Pancalyze_HE_8_B-4,,
108,Pancalyze_HE_8_B-9,,
109,Pancalyze_HE_8_C-5,,
110,Pancalyze_HE_8_C-6,,
111,Pancalyze_HE_8_C-7,,
112,Pancalyze_HE_8_C-8,,
113,Pancalyze_HE_8_D-3,,
114,Pancalyze_HE_8_D-4,,
115,Pancalyze_HE_8_D-11,,
116,Pancalyze_HE_8_D-12,,
117,Pancalyze_HE_8_E-5,,
118,Pancalyze_HE_8_E-6,,
119,Pancalyze_HE_8_F-1,,
120,Pancalyze_HE_8_F-2,,
121,Pancalyze_HE_8_F-5,,
122,Pancalyze_HE_8_F-6,,
123,Pancalyze_HE_8_F-7,,
124,Pancalyze_HE_8_F-8,,
125,Pancalyze_HE_8_G-2,,
126,Pancalyze_HE_8_G-3,,
127,Pancalyze_HE_8_G-4,,
128,Pancalyze_HE_8_G-7,,
129,Pancalyze_HE_8_G-8,,
130,Pancalyze_HE_8_H-1,,
131,Pancalyze_HE_8_H-2,,
132,Pancalyze_HE_9_C-3,,
133,Pancalyze_HE_9_C-4,,
134,Pancalyze_HE_9_C-5,,
135,Pancalyze_HE_9_C-6,,
136,Pancalyze_HE_1_E-5,,
137,Pancalyze_HE_1_E-6,,
138,Pancalyze_HE_9_D-9,,
139,Pancalyze_HE_9_D-10,,
140,Pancalyze_HE_9_D-12,,
141,Pancalyze_HE_9_E-1,,
142,Pancalyze_HE_9_E-2,,
143,Pancalyze_HE_9_F-3,,
144,Pancalyze_HE_9_F-4,,
145,Pancalyze_HE_9_G-11,,
146,Pancalyze_HE_9_G-12,,
147,Pancalyze_HE_9_H-1,,
148,Pancalyze_HE_9_H-2,,
149,Pancalyze_HE_1_F-1,,
150,Pancalyze_HE_1_F-2,,
151,Pancalyze_HE_1_F-3,,
152,Pancalyze_HE_1_F-4,,
153,Pancalyze_HE_1_F-7,,
154,Pancalyze_HE_1_F-8,,
155,Pancalyze_HE_1_F-9,,
156,Pancalyze_HE_1_G-7,,
157,Pancalyze_HE_1_G-8,,
158,Pancalyze_HE_1_G-11,,
159,Pancalyze_HE_1_G-12,,
160,Pancalyze_HE_1_H-5,,
161,Pancalyze_HE_1_H-6,,
162,Pancalyze_HE_1_A-7,,
163,Pancalyze_HE_1_A-8,,
164,Pancalyze_HE_2_A-5,,
165,Pancalyze_HE_2_A-6,,
166,Pancalyze_HE_2_B-1,,
167,Pancalyze_HE_2_B-2,,
168,Pancalyze_HE_2_B-3,,
169,Pancalyze_HE_2_B-4,,
170,Pancalyze_HE_2_B-5,,
171,Pancalyze_HE_2_B-6,,
172,Pancalyze_HE_2_B-9,,
173,Pancalyze_HE_2_B-10,,
174,Pancalyze_HE_2_C-1,,
175,Pancalyze_HE_2_C-2,,
176,Pancalyze_HE_2_C-3,,
177,Pancalyze_HE_2_C-4,,
178,Pancalyze_HE_2_D-5,,
179,Pancalyze_HE_2_D-6,,
180,Pancalyze_HE_2_D-9,,
181,Pancalyze_HE_2_D-10,,
182,Pancalyze_HE_2_E-1,,
183,Pancalyze_HE_2_E-2,,
184,Pancalyze_HE_2_E-11,,
185,Pancalyze_HE_2_E-12,,
186,Pancalyze_HE_2_F-1,,
187,Pancalyze_HE_2_F-2,,
188,Pancalyze_HE_1_B-3,,
189,Pancalyze_HE_1_B-4,,
190,Pancalyze_HE_2_G-1,,
191,Pancalyze_HE_2_G-2,,
192,Pancalyze_HE_2_G-11,,
193,Pancalyze_HE_2_G-12,,
194,Pancalyze_HE_2_H-1,,
195,Pancalyze_HE_2_H-2,,
196,Pancalyze_HE_4_E-1,,
197,Pancalyze_HE_4_E-2,,
198,Pancalyze_HE_5_E-9,,
199,Pancalyze_HE_5_E-10,,
200,Pancalyze_HE_4_H-9,,
201,Pancalyze_HE_4_H-10,,
202,Pancalyze_HE_4_C-11,,
203,Pancalyze_HE_4_C-12,,
204,Pancalyze_HE_5_F-11,,
205,Pancalyze_HE_5_F-12,,
206,Pancalyze_HE_4_C-9,,
207,Pancalyze_HE_4_C-10,,
208,Pancalyze_HE_5_A-7,,
209,Pancalyze_HE_5_A-8,,
210,Pancalyze_HE_5_H-3,,
211,Pancalyze_HE_5_H-4,,
212,Pancalyze_HE_4_H-5,,
213,Pancalyze_HE_4_H-6,,
214,Pancalyze_HE_4_F-11,,
215,Pancalyze_HE_4_F-12,,
216,Pancalyze_HE_4_F-9,,
217,Pancalyze_HE_4_F-10,,
218,Pancalyze_HE_5_C-11,,
219,Pancalyze_HE_5_C-12,,
220,Pancalyze_HE_5_C-5,,
221,Pancalyze_HE_5_C-6,,
222,Pancalyze_HE_5_C-7,,
223,Pancalyze_HE_5_C-8,,
224,Pancalyze_HE_4_D-5,,
225,Pancalyze_HE_4_D-6,,
226,Pancalyze_HE_5_B-9,,
227,Pancalyze_HE_5_B-10,,
228,Pancalyze_HE_5_C-1,,
229,Pancalyze_HE_5_C-2,,
230,Pancalyze_HE_4_D-11,,
231,Pancalyze_HE_4_D-12,,
232,Pancalyze_HE_5_G-9,,
233,Pancalyze_HE_5_G-10,,
234,Pancalyze_HE_4_E-11,,
235,Pancalyze_HE_4_E-12,,
236,Pancalyze_HE_5_H-2,,
237,Pancalyze_HE_5_B-1,,
238,Pancalyze_HE_5_B-2,,
239,Pancalyze_HE_4_D-3,,
240,Pancalyze_HE_4_D-4,,
241,Pancalyze_HE_5_G-3,,
242,Pancalyze_HE_5_G-4,,
243,Pancalyze_HE_5_E-11,,
244,Pancalyze_HE_5_E-12,,
245,Pancalyze_HE_5_A-1,,
246,Pancalyze_HE_5_A-2,,
247,Pancalyze_HE_4_G-9,,
248,Pancalyze_HE_4_G-10,,
249,Pancalyze_HE_4_F-3,,
250,Pancalyze_HE_4_F-4,,
251,Pancalyze_HE_5_F-1,,
252,Pancalyze_HE_5_F-2,,
253,Pancalyze_HE_4_F-5,,
254,Pancalyze_HE_4_F-6,,
255,Pancalyze_HE_2_H-5,,
256,Pancalyze_HE_2_H-6,,
257,Pancalyze_HE_3_A-11,,
258,Pancalyze_HE_3_A-12,,
259,Pancalyze_HE_3_B-11,,
260,Pancalyze_HE_3_B-12,,
261,Pancalyze_HE_3_C-7,,
262,Pancalyze_HE_3_C-8,,
263,Pancalyze_HE_1_B-7,,
264,Pancalyze_HE_1_B-8,,
265,Pancalyze_HE_3_D-5,,
266,Pancalyze_HE_3_D-6,,
267,Pancalyze_HE_3_E-3,,
268,Pancalyze_HE_3_E-4,,
269,Pancalyze_HE_3_E-9,,
270,Pancalyze_HE_3_E-10,,
271,Pancalyze_HE_3_G-1,,
272,Pancalyze_HE_3_G-2,,
273,Pancalyze_HE_4_A-1,,
274,Pancalyze_HE_4_A-2,,
275,Pancalyze_HE_4_B-3,,
276,Pancalyze_HE_4_B-4,,
277,Pancalyze_HE_4_B-5,,
278,Pancalyze_HE_4_B-6,,
279,Pancalyze_HE_6_A-11,,
280,Pancalyze_HE_6_A-12,,
281,Pancalyze_HE_6_B-1,,
282,Pancalyze_HE_6_B-2,,
283,Pancalyze_HE_6_D-7,,
284,Pancalyze_HE_6_D-8,,
285,Pancalyze_HE_6_D-9,,
286,Pancalyze_HE_6_D-10,,
287,Pancalyze_HE_6_E-3,,
288,Pancalyze_HE_6_E-4,,
289,Pancalyze_HE_6_F-11,,
290,Pancalyze_HE_6_F-12,,
291,Pancalyze_HE_6_G-5,,
292,Pancalyze_HE_6_G-6,,
293,Pancalyze_HE_6_G-7,,
294,Pancalyze_HE_6_G-8,,
295,Pancalyze_HE_6_G-9,,
296,Pancalyze_HE_6_G-10,,
297,Pancalyze_HE_7_A-11,,
298,Pancalyze_HE_7_A-12,,
299,Pancalyze_HE_7_B-1,,
300,Pancalyze_HE_7_B-2,,
301,Pancalyze_HE_7_B-11,,
302,Pancalyze_HE_7_B-12,,
303,Pancalyze_HE_7_D-7,,
304,Pancalyze_HE_7_D-8,,
305,Pancalyze_HE_1_D-5,,
306,Pancalyze_HE_1_D-6,,
307,Pancalyze_HE_7_F-5,,
308,Pancalyze_HE_7_F-6,,
309,Pancalyze_HE_7_F-11,,
310,Pancalyze_HE_7_H-7,,
311,Pancalyze_HE_7_H-8,,
312,Pancalyze_HE_8_A-9,,
313,Pancalyze_HE_8_A-10,,
314,Pancalyze_HE_8_B-12,,
315,Pancalyze_HE_8_C-1,,
316,Pancalyze_HE_8_C-2,,
317,Pancalyze_HE_8_C-9,,
318,Pancalyze_HE_8_C-10,,
319,Pancalyze_HE_1_D-11,,
320,Pancalyze_HE_1_D-12,,
321,Pancalyze_HE_8_D-7,,
322,Pancalyze_HE_8_D-8,,
323,Pancalyze_HE_8_E-1,,
324,Pancalyze_HE_8_E-2,,
325,Pancalyze_HE_8_F-9,,
326,Pancalyze_HE_8_F-10,,
327,Pancalyze_HE_8_H-6,,
328,Pancalyze_HE_8_H-7,,
329,Pancalyze_HE_8_H-8,,
330,Pancalyze_HE_8_H-11,,
331,Pancalyze_HE_9_A-9,,
332,Pancalyze_HE_9_A-10,,
333,Pancalyze_HE_9_A-11,,
334,Pancalyze_HE_9_A-12,,
335,Pancalyze_HE_9_B-5,,
336,Pancalyze_HE_9_B-6,,
337,Pancalyze_HE_9_B-7,,
338,Pancalyze_HE_9_B-8,,
339,Pancalyze_HE_9_C-1,,
340,Pancalyze_HE_9_C-2,,
341,Pancalyze_HE_9_C-11,,
342,Pancalyze_HE_9_C-12,,
343,Pancalyze_HE_9_D-6,,
344,Pancalyze_HE_9_D-7,,
345,Pancalyze_HE_9_D-8,,
346,Pancalyze_HE_9_E-3,,
347,Pancalyze_HE_9_E-4,,
348,Pancalyze_HE_9_E-5,,
349,Pancalyze_HE_9_E-6,,
350,Pancalyze_HE_9_E-11,,
351,Pancalyze_HE_9_E-12,,
352,Pancalyze_HE_9_F-9,,
353,Pancalyze_HE_9_F-10,,
354,Pancalyze_HE_9_G-1,,
355,Pancalyze_HE_9_G-2,,
356,Pancalyze_HE_1_E-11,,
357,Pancalyze_HE_1_E-12,,
358,Pancalyze_HE_1_F-11,,
359,Pancalyze_HE_1_F-12,,
360,Pancalyze_HE_1_G-3,,
361,Pancalyze_HE_1_G-4,,
362,Pancalyze_HE_1_G-5,,
363,Pancalyze_HE_1_G-6,,
364,Pancalyze_HE_2_A-1,,
365,Pancalyze_HE_2_A-2,,
366,Pancalyze_HE_2_C-7,,
367,Pancalyze_HE_2_C-8,,
368,Pancalyze_HE_1_A-11,,
369,Pancalyze_HE_1_A-12,,
370,Pancalyze_HE_2_D-3,,
371,Pancalyze_HE_2_D-4,,
372,Pancalyze_HE_2_E-7,,
373,Pancalyze_HE_2_E-8,,
374,Pancalyze_HE_2_E-9,,
375,Pancalyze_HE_2_E-10,,
376,Pancalyze_HE_2_F-7,,
377,Pancalyze_HE_2_F-8,,
378,Pancalyze_HE_2_G-3,,
379,Pancalyze_HE_2_G-4,,
380,Pancalyze_HE_2_G-7,,
381,Pancalyze_HE_2_G-8,,
382,Pancalyze_HE_2_G-9,,
383,Pancalyze_HE_2_G-10,,
384,Pancalyze_HE_1_B-5,,
385,Pancalyze_HE_1_B-6,,
386,Pancalyze_HE_4_D-1,,
387,Pancalyze_HE_4_D-2,,
388,Pancalyze_HE_4_G-11,,
389,Pancalyze_HE_4_G-12,,
390,Pancalyze_HE_5_E-3,,
391,Pancalyze_HE_5_E-4,,
392,Pancalyze_HE_4_G-7,,
393,Pancalyze_HE_4_G-8,,
394,Pancalyze_HE_5_F-5,,
395,Pancalyze_HE_5_F-6,,
396,Pancalyze_HE_4_F-7,,
397,Pancalyze_HE_4_F-8,,
398,Pancalyze_HE_4_E-7,,
399,Pancalyze_HE_4_E-8,,
400,Pancalyze_HE_5_H-5,,
401,Pancalyze_HE_5_H-6,,
402,Pancalyze_HE_5_H-7,,
403,Pancalyze_HE_5_H-8,,
404,Pancalyze_HE_4_E-9,,
405,Pancalyze_HE_4_E-10,,
406,Pancalyze_HE_4_C-7,,
407,Pancalyze_HE_4_C-8,,
408,Pancalyze_HE_4_H-11,,
409,Pancalyze_HE_4_H-12,,
410,Pancalyze_HE_5_B-7,,
411,Pancalyze_HE_5_B-8,,
412,Pancalyze_HE_5_H-9,,
413,Pancalyze_HE_5_H-10,,
414,Pancalyze_HE_5_E-1,,
415,Pancalyze_HE_5_E-2,,
