,train,val,test
54,Pancalyze_HE_6_C-1,,
55,Pancalyze_HE_6_C-2,,
56,Pancalyze_HE_6_C-5,,
57,Pancalyze_HE_6_C-6,,
58,Pancalyze_HE_6_C-7,,
59,Pancalyze_HE_6_C-8,,
60,Pancalyze_HE_6_C-9,,
61,Pancalyze_HE_6_C-10,,
62,Pancalyze_HE_6_D-5,,
63,Pancalyze_HE_6_D-6,,
64,Pancalyze_HE_6_E-7,,
65,Pancalyze_HE_6_E-8,,
66,Pancalyze_HE_6_E-11,,
67,Pancalyze_HE_6_E-12,,
68,Pancalyze_HE_6_F-9,,
69,Pancalyze_HE_6_F-10,,
70,Pancalyze_HE_6_H-1,,
71,Pancalyze_HE_6_H-2,,
72,Pancalyze_HE_6_H-4,,
73,Pancalyze_HE_1_D-1,,
74,Pancalyze_HE_1_D-2,,
75,Pancalyze_HE_7_B-5,,
76,Pancalyze_HE_7_B-6,,
77,Pancalyze_HE_7_B-7,,
78,Pancalyze_HE_7_B-8,,
79,Pancalyze_HE_7_C-1,,
80,Pancalyze_HE_7_C-2,,
81,Pancalyze_HE_1_D-4,,
82,Pancalyze_HE_7_C-7,,
83,Pancalyze_HE_7_C-8,,
84,Pancalyze_HE_7_C-9,,
85,Pancalyze_HE_7_C-10,,
86,Pancalyze_HE_7_D-3,,
87,Pancalyze_HE_7_D-4,,
88,Pancalyze_HE_7_E-1,,
89,Pancalyze_HE_7_E-2,,
90,Pancalyze_HE_7_E-3,,
91,Pancalyze_HE_7_E-4,,
92,Pancalyze_HE_7_E-10,,
93,Pancalyze_HE_7_E-11,,
94,Pancalyze_HE_7_E-12,,
95,Pancalyze_HE_7_F-1,,
96,Pancalyze_HE_7_F-2,,
97,Pancalyze_HE_7_F-4,,
98,Pancalyze_HE_7_G-7,,
99,Pancalyze_HE_7_G-8,,
100,Pancalyze_HE_7_G-9,,
101,Pancalyze_HE_7_G-10,,
102,Pancalyze_HE_1_D-7,,
103,Pancalyze_HE_1_D-8,,
104,Pancalyze_HE_8_A-1,,
105,Pancalyze_HE_8_A-2,,
106,Pancalyze_HE_8_A-3,,
107,Pancalyze_HE_8_A-4,,
108,Pancalyze_HE_8_A-7,,
109,Pancalyze_HE_8_A-8,,
110,Pancalyze_HE_8_B-1,,
111,Pancalyze_HE_8_B-2,,
112,Pancalyze_HE_8_B-3,,
113,Pancalyze_HE_8_B-4,,
114,Pancalyze_HE_8_B-9,,
115,Pancalyze_HE_8_C-5,,
116,Pancalyze_HE_8_C-6,,
117,Pancalyze_HE_8_C-7,,
118,Pancalyze_HE_8_C-8,,
119,Pancalyze_HE_8_D-11,,
120,Pancalyze_HE_8_D-12,,
121,Pancalyze_HE_8_E-5,,
122,Pancalyze_HE_8_E-6,,
123,Pancalyze_HE_8_E-11,,
124,Pancalyze_HE_8_E-12,,
125,Pancalyze_HE_8_F-1,,
126,Pancalyze_HE_8_F-2,,
127,Pancalyze_HE_8_F-5,,
128,Pancalyze_HE_8_F-6,,
129,Pancalyze_HE_8_F-7,,
130,Pancalyze_HE_8_F-8,,
131,Pancalyze_HE_8_G-2,,
132,Pancalyze_HE_8_G-3,,
133,Pancalyze_HE_8_G-4,,
134,Pancalyze_HE_8_G-7,,
135,Pancalyze_HE_8_G-8,,
136,Pancalyze_HE_1_A-3,,
137,Pancalyze_HE_1_A-4,,
138,Pancalyze_HE_9_C-3,,
139,Pancalyze_HE_9_C-4,,
140,Pancalyze_HE_9_C-5,,
141,Pancalyze_HE_9_C-6,,
142,Pancalyze_HE_9_D-3,,
143,Pancalyze_HE_9_D-4,,
144,Pancalyze_HE_9_D-12,,
145,Pancalyze_HE_9_E-1,,
146,Pancalyze_HE_9_E-2,,
147,Pancalyze_HE_9_F-3,,
148,Pancalyze_HE_9_F-4,,
149,Pancalyze_HE_9_F-11,,
150,Pancalyze_HE_9_H-1,,
151,Pancalyze_HE_9_H-2,,
152,Pancalyze_HE_1_F-3,,
153,Pancalyze_HE_1_F-4,,
154,Pancalyze_HE_1_F-7,,
155,Pancalyze_HE_1_F-8,,
156,Pancalyze_HE_1_G-7,,
157,Pancalyze_HE_1_G-8,,
158,Pancalyze_HE_1_G-11,,
159,Pancalyze_HE_1_G-12,,
160,Pancalyze_HE_1_H-5,,
161,Pancalyze_HE_1_H-6,,
162,Pancalyze_HE_1_A-7,,
163,Pancalyze_HE_1_A-8,,
164,Pancalyze_HE_1_H-9,,
165,Pancalyze_HE_1_H-10,,
166,Pancalyze_HE_1_H-11,,
167,Pancalyze_HE_1_H-12,,
168,Pancalyze_HE_2_A-5,,
169,Pancalyze_HE_2_A-6,,
170,Pancalyze_HE_2_B-1,,
171,Pancalyze_HE_2_B-2,,
172,Pancalyze_HE_2_B-3,,
173,Pancalyze_HE_2_B-4,,
174,Pancalyze_HE_2_B-7,,
175,Pancalyze_HE_2_B-8,,
176,Pancalyze_HE_2_B-9,,
177,Pancalyze_HE_2_B-10,,
178,Pancalyze_HE_2_C-1,,
179,Pancalyze_HE_2_C-2,,
180,Pancalyze_HE_2_C-3,,
181,Pancalyze_HE_2_C-4,,
182,Pancalyze_HE_2_D-5,,
183,Pancalyze_HE_2_D-6,,
184,Pancalyze_HE_2_D-9,,
185,Pancalyze_HE_2_D-10,,
186,Pancalyze_HE_1_B-1,,
187,Pancalyze_HE_1_B-2,,
188,Pancalyze_HE_2_E-11,,
189,Pancalyze_HE_2_E-12,,
190,Pancalyze_HE_2_F-1,,
191,Pancalyze_HE_2_F-2,,
192,Pancalyze_HE_2_F-11,,
193,Pancalyze_HE_2_F-12,,
194,Pancalyze_HE_2_G-1,,
195,Pancalyze_HE_2_G-2,,
196,Pancalyze_HE_2_G-11,,
197,Pancalyze_HE_2_G-12,,
198,Pancalyze_HE_4_E-1,,
199,Pancalyze_HE_4_E-2,,
200,Pancalyze_HE_5_E-9,,
201,Pancalyze_HE_5_E-10,,
202,Pancalyze_HE_4_H-9,,
203,Pancalyze_HE_4_H-10,,
204,Pancalyze_HE_4_G-5,,
205,Pancalyze_HE_4_G-6,,
206,Pancalyze_HE_4_C-11,,
207,Pancalyze_HE_4_C-12,,
208,Pancalyze_HE_5_E-5,,
209,Pancalyze_HE_5_E-6,,
210,Pancalyze_HE_5_F-11,,
211,Pancalyze_HE_5_F-12,,
212,Pancalyze_HE_4_C-9,,
213,Pancalyze_HE_4_C-10,,
214,Pancalyze_HE_5_C-9,,
215,Pancalyze_HE_5_C-10,,
216,Pancalyze_HE_5_A-7,,
217,Pancalyze_HE_5_A-8,,
218,Pancalyze_HE_4_E-3,,
219,Pancalyze_HE_4_E-4,,
220,Pancalyze_HE_5_H-3,,
221,Pancalyze_HE_5_H-4,,
222,Pancalyze_HE_4_F-11,,
223,Pancalyze_HE_4_F-12,,
224,Pancalyze_HE_5_C-5,,
225,Pancalyze_HE_5_C-6,,
226,Pancalyze_HE_5_C-7,,
227,Pancalyze_HE_5_C-8,,
228,Pancalyze_HE_4_D-5,,
229,Pancalyze_HE_4_D-6,,
230,Pancalyze_HE_5_C-1,,
231,Pancalyze_HE_5_C-2,,
232,Pancalyze_HE_5_D-1,,
233,Pancalyze_HE_5_D-2,,
234,Pancalyze_HE_5_D-3,,
235,Pancalyze_HE_5_D-4,,
236,Pancalyze_HE_4_D-11,,
237,Pancalyze_HE_4_D-12,,
238,Pancalyze_HE_5_G-9,,
239,Pancalyze_HE_5_G-10,,
240,Pancalyze_HE_4_E-11,,
241,Pancalyze_HE_4_E-12,,
242,Pancalyze_HE_5_H-2,,
243,Pancalyze_HE_5_B-1,,
244,Pancalyze_HE_5_B-2,,
245,Pancalyze_HE_5_E-11,,
246,Pancalyze_HE_5_E-12,,
247,Pancalyze_HE_5_A-1,,
248,Pancalyze_HE_5_A-2,,
249,Pancalyze_HE_5_B-11,,
250,Pancalyze_HE_4_G-9,,
251,Pancalyze_HE_4_G-10,,
252,Pancalyze_HE_4_F-3,,
253,Pancalyze_HE_4_F-4,,
254,Pancalyze_HE_5_F-1,,
255,Pancalyze_HE_5_F-2,,
256,Pancalyze_HE_4_F-5,,
257,Pancalyze_HE_4_F-6,,
258,Pancalyze_HE_2_H-5,,
259,Pancalyze_HE_2_H-6,,
260,Pancalyze_HE_3_A-3,,
261,Pancalyze_HE_3_A-4,,
262,Pancalyze_HE_3_A-11,,
263,Pancalyze_HE_3_A-12,,
264,Pancalyze_HE_3_B-11,,
265,Pancalyze_HE_3_B-12,,
266,Pancalyze_HE_1_B-7,,
267,Pancalyze_HE_1_B-8,,
268,Pancalyze_HE_3_D-7,,
269,Pancalyze_HE_3_D-8,,
270,Pancalyze_HE_3_F-5,,
271,Pancalyze_HE_3_F-6,,
272,Pancalyze_HE_3_G-1,,
273,Pancalyze_HE_3_G-2,,
274,Pancalyze_HE_3_G-3,,
275,Pancalyze_HE_3_G-4,,
276,Pancalyze_HE_3_H-3,,
277,Pancalyze_HE_3_H-4,,
278,Pancalyze_HE_3_H-5,,
279,Pancalyze_HE_3_H-6,,
280,Pancalyze_HE_4_A-1,,
281,Pancalyze_HE_4_A-2,,
282,Pancalyze_HE_4_B-3,,
283,Pancalyze_HE_4_B-4,,
284,Pancalyze_HE_4_B-5,,
285,Pancalyze_HE_4_B-6,,
286,Pancalyze_HE_6_A-11,,
287,Pancalyze_HE_6_A-12,,
288,Pancalyze_HE_6_B-1,,
289,Pancalyze_HE_6_B-2,,
290,Pancalyze_HE_1_C-7,,
291,Pancalyze_HE_1_C-8,,
292,Pancalyze_HE_6_D-3,,
293,Pancalyze_HE_6_D-4,,
294,Pancalyze_HE_6_D-7,,
295,Pancalyze_HE_6_D-8,,
296,Pancalyze_HE_6_D-9,,
297,Pancalyze_HE_6_D-10,,
298,Pancalyze_HE_6_E-3,,
299,Pancalyze_HE_6_E-4,,
300,Pancalyze_HE_6_F-5,,
301,Pancalyze_HE_6_F-6,,
302,Pancalyze_HE_6_F-11,,
303,Pancalyze_HE_6_F-12,,
304,Pancalyze_HE_6_G-5,,
305,Pancalyze_HE_6_G-6,,
306,Pancalyze_HE_6_G-7,,
307,Pancalyze_HE_6_G-8,,
308,Pancalyze_HE_7_D-7,,
309,Pancalyze_HE_7_D-8,,
310,Pancalyze_HE_1_D-5,,
311,Pancalyze_HE_1_D-6,,
312,Pancalyze_HE_7_F-5,,
313,Pancalyze_HE_7_F-6,,
314,Pancalyze_HE_7_F-11,,
315,Pancalyze_HE_8_B-12,,
316,Pancalyze_HE_8_C-1,,
317,Pancalyze_HE_8_C-2,,
318,Pancalyze_HE_8_C-9,,
319,Pancalyze_HE_8_C-10,,
320,Pancalyze_HE_8_D-1,,
321,Pancalyze_HE_8_D-2,,
322,Pancalyze_HE_8_D-7,,
323,Pancalyze_HE_8_D-8,,
324,Pancalyze_HE_8_F-9,,
325,Pancalyze_HE_8_F-10,,
326,Pancalyze_HE_8_G-5,,
327,Pancalyze_HE_8_G-6,,
328,Pancalyze_HE_8_H-6,,
329,Pancalyze_HE_8_H-11,,
330,Pancalyze_HE_9_A-9,,
331,Pancalyze_HE_9_A-10,,
332,Pancalyze_HE_9_A-11,,
333,Pancalyze_HE_9_A-12,,
334,Pancalyze_HE_9_B-5,,
335,Pancalyze_HE_9_B-6,,
336,Pancalyze_HE_9_B-7,,
337,Pancalyze_HE_9_B-8,,
338,Pancalyze_HE_9_C-1,,
339,Pancalyze_HE_9_C-2,,
340,Pancalyze_HE_9_C-9,,
341,Pancalyze_HE_9_C-10,,
342,Pancalyze_HE_9_C-11,,
343,Pancalyze_HE_9_C-12,,
344,Pancalyze_HE_9_D-6,,
345,Pancalyze_HE_9_D-7,,
346,Pancalyze_HE_9_D-8,,
347,Pancalyze_HE_9_E-3,,
348,Pancalyze_HE_9_E-4,,
349,Pancalyze_HE_9_E-5,,
350,Pancalyze_HE_9_E-6,,
351,Pancalyze_HE_9_E-7,,
352,Pancalyze_HE_9_E-8,,
353,Pancalyze_HE_9_E-11,,
354,Pancalyze_HE_9_E-12,,
355,Pancalyze_HE_9_F-9,,
356,Pancalyze_HE_9_F-10,,
357,Pancalyze_HE_9_G-1,,
358,Pancalyze_HE_9_G-2,,
359,Pancalyze_HE_9_H-5,,
360,Pancalyze_HE_9_H-6,,
361,Pancalyze_HE_1_E-11,,
362,Pancalyze_HE_1_E-12,,
363,Pancalyze_HE_1_F-11,,
364,Pancalyze_HE_1_F-12,,
365,Pancalyze_HE_1_G-3,,
366,Pancalyze_HE_1_G-4,,
367,Pancalyze_HE_1_G-5,,
368,Pancalyze_HE_1_G-6,,
369,Pancalyze_HE_2_A-1,,
370,Pancalyze_HE_2_A-2,,
371,Pancalyze_HE_2_C-7,,
372,Pancalyze_HE_2_C-8,,
373,Pancalyze_HE_2_D-3,,
374,Pancalyze_HE_2_D-4,,
375,Pancalyze_HE_2_E-7,,
376,Pancalyze_HE_2_E-8,,
377,Pancalyze_HE_2_F-9,,
378,Pancalyze_HE_2_F-10,,
379,Pancalyze_HE_2_F-7,,
380,Pancalyze_HE_2_F-8,,
381,Pancalyze_HE_2_G-3,,
382,Pancalyze_HE_2_G-4,,
383,Pancalyze_HE_2_G-9,,
384,Pancalyze_HE_2_G-10,,
385,Pancalyze_HE_1_B-5,,
386,Pancalyze_HE_1_B-6,,
387,Pancalyze_HE_4_D-1,,
388,Pancalyze_HE_4_D-2,,
389,Pancalyze_HE_4_G-11,,
390,Pancalyze_HE_4_G-12,,
391,Pancalyze_HE_5_E-3,,
392,Pancalyze_HE_5_E-4,,
393,Pancalyze_HE_4_G-7,,
394,Pancalyze_HE_4_G-8,,
395,Pancalyze_HE_5_F-5,,
396,Pancalyze_HE_5_F-6,,
397,Pancalyze_HE_4_G-1,,
398,Pancalyze_HE_4_G-2,,
399,Pancalyze_HE_4_E-7,,
400,Pancalyze_HE_4_E-8,,
401,Pancalyze_HE_5_H-5,,
402,Pancalyze_HE_5_H-6,,
403,Pancalyze_HE_5_H-7,,
404,Pancalyze_HE_5_H-8,,
405,Pancalyze_HE_4_E-9,,
406,Pancalyze_HE_4_E-10,,
407,Pancalyze_HE_4_C-7,,
408,Pancalyze_HE_4_C-8,,
409,Pancalyze_HE_4_H-11,,
410,Pancalyze_HE_4_H-12,,
411,Pancalyze_HE_4_C-5,,
412,Pancalyze_HE_4_C-6,,
413,Pancalyze_HE_4_H-3,,
414,Pancalyze_HE_4_H-4,,
415,Pancalyze_HE_5_H-9,,
416,Pancalyze_HE_5_H-10,,
417,Pancalyze_HE_5_E-1,,
418,Pancalyze_HE_5_E-2,,
