,train,val,test
31,Pancalyze_HE_3_H-10,Pancalyze_HE_3_F-5,Pancalyze_HE_9_A-10
32,Pancalyze_HE_4_A-7,Pancalyze_HE_3_F-6,Pancalyze_HE_9_A-11
33,Pancalyze_HE_4_A-8,Pancalyze_HE_1_D-11,Pancalyze_HE_9_A-12
34,Pancalyze_HE_4_A-9,Pancalyze_HE_1_D-12,Pancalyze_HE_9_D-6
35,Pancalyze_HE_4_A-10,Pancalyze_HE_4_B-3,Pancalyze_HE_2_H-5
36,Pancalyze_HE_4_A-11,Pancalyze_HE_4_B-4,Pancalyze_HE_2_H-6
37,Pancalyze_HE_4_A-12,Pancalyze_HE_1_B-5,Pancalyze_HE_9_G-1
38,Pancalyze_HE_4_B-1,Pancalyze_HE_1_B-6,Pancalyze_HE_9_G-2
39,Pancalyze_HE_4_B-2,Pancalyze_HE_3_A-3,Pancalyze_HE_4_G-11
40,Pancalyze_HE_4_B-7,Pancalyze_HE_3_A-4,Pancalyze_HE_4_G-12
41,Pancalyze_HE_4_B-8,Pancalyze_HE_8_D-7,Pancalyze_HE_8_G-5
42,Pancalyze_HE_4_B-11,Pancalyze_HE_8_D-8,Pancalyze_HE_8_G-6
43,Pancalyze_HE_4_B-12,Pancalyze_HE_8_C-9,Pancalyze_HE_1_C-7
44,Pancalyze_HE_6_A-3,Pancalyze_HE_8_C-10,Pancalyze_HE_1_C-8
45,Pancalyze_HE_6_A-4,Pancalyze_HE_9_C-11,Pancalyze_HE_6_D-9
46,Pancalyze_HE_6_A-5,Pancalyze_HE_9_C-12,Pancalyze_HE_6_D-10
47,Pancalyze_HE_6_A-6,Pancalyze_HE_2_A-1,Pancalyze_HE_9_E-7
48,Pancalyze_HE_6_A-7,Pancalyze_HE_2_A-2,Pancalyze_HE_9_E-8
49,Pancalyze_HE_6_A-8,Pancalyze_HE_2_G-3,Pancalyze_HE_3_G-1
50,Pancalyze_HE_6_B-5,Pancalyze_HE_2_G-4,Pancalyze_HE_3_G-2
51,Pancalyze_HE_6_B-6,,
52,Pancalyze_HE_6_B-9,,
53,Pancalyze_HE_6_B-10,,
54,Pancalyze_HE_6_B-11,,
55,Pancalyze_HE_6_B-12,,
56,Pancalyze_HE_6_C-1,,
57,Pancalyze_HE_6_C-2,,
58,Pancalyze_HE_6_C-5,,
59,Pancalyze_HE_6_C-6,,
60,Pancalyze_HE_6_C-7,,
61,Pancalyze_HE_6_C-8,,
62,Pancalyze_HE_6_C-9,,
63,Pancalyze_HE_6_C-10,,
64,Pancalyze_HE_6_D-5,,
65,Pancalyze_HE_6_D-6,,
66,Pancalyze_HE_6_E-11,,
67,Pancalyze_HE_6_E-12,,
68,Pancalyze_HE_6_F-3,,
69,Pancalyze_HE_6_F-4,,
70,Pancalyze_HE_6_F-9,,
71,Pancalyze_HE_6_F-10,,
72,Pancalyze_HE_6_H-1,,
73,Pancalyze_HE_6_H-2,,
74,Pancalyze_HE_6_H-4,,
75,Pancalyze_HE_7_A-1,,
76,Pancalyze_HE_7_A-2,,
77,Pancalyze_HE_7_A-3,,
78,Pancalyze_HE_7_A-4,,
79,Pancalyze_HE_7_B-3,,
80,Pancalyze_HE_7_B-4,,
81,Pancalyze_HE_7_B-7,,
82,Pancalyze_HE_7_B-8,,
83,Pancalyze_HE_7_C-1,,
84,Pancalyze_HE_7_C-2,,
85,Pancalyze_HE_1_D-4,,
86,Pancalyze_HE_7_C-7,,
87,Pancalyze_HE_7_C-8,,
88,Pancalyze_HE_7_C-9,,
89,Pancalyze_HE_7_C-10,,
90,Pancalyze_HE_7_E-1,,
91,Pancalyze_HE_7_E-2,,
92,Pancalyze_HE_7_E-3,,
93,Pancalyze_HE_7_E-4,,
94,Pancalyze_HE_7_E-11,,
95,Pancalyze_HE_7_E-12,,
96,Pancalyze_HE_7_F-1,,
97,Pancalyze_HE_7_F-2,,
98,Pancalyze_HE_7_F-4,,
99,Pancalyze_HE_7_F-9,,
100,Pancalyze_HE_7_F-10,,
101,Pancalyze_HE_7_G-7,,
102,Pancalyze_HE_7_G-8,,
103,Pancalyze_HE_7_G-9,,
104,Pancalyze_HE_7_G-10,,
105,Pancalyze_HE_8_A-1,,
106,Pancalyze_HE_8_A-2,,
107,Pancalyze_HE_8_A-3,,
108,Pancalyze_HE_8_A-4,,
109,Pancalyze_HE_8_A-7,,
110,Pancalyze_HE_8_A-8,,
111,Pancalyze_HE_8_B-3,,
112,Pancalyze_HE_8_B-4,,
113,Pancalyze_HE_8_B-9,,
114,Pancalyze_HE_8_C-5,,
115,Pancalyze_HE_8_C-6,,
116,Pancalyze_HE_8_C-7,,
117,Pancalyze_HE_8_C-8,,
118,Pancalyze_HE_8_D-3,,
119,Pancalyze_HE_8_D-4,,
120,Pancalyze_HE_8_D-11,,
121,Pancalyze_HE_8_D-12,,
122,Pancalyze_HE_8_E-5,,
123,Pancalyze_HE_8_E-6,,
124,Pancalyze_HE_8_E-11,,
125,Pancalyze_HE_8_E-12,,
126,Pancalyze_HE_8_F-5,,
127,Pancalyze_HE_8_F-6,,
128,Pancalyze_HE_8_F-7,,
129,Pancalyze_HE_8_F-8,,
130,Pancalyze_HE_8_G-2,,
131,Pancalyze_HE_8_G-3,,
132,Pancalyze_HE_8_G-4,,
133,Pancalyze_HE_8_H-1,,
134,Pancalyze_HE_8_H-2,,
135,Pancalyze_HE_9_C-3,,
136,Pancalyze_HE_9_C-4,,
137,Pancalyze_HE_9_C-5,,
138,Pancalyze_HE_9_C-6,,
139,Pancalyze_HE_1_E-5,,
140,Pancalyze_HE_1_E-6,,
141,Pancalyze_HE_9_D-3,,
142,Pancalyze_HE_9_D-4,,
143,Pancalyze_HE_9_D-9,,
144,Pancalyze_HE_9_D-10,,
145,Pancalyze_HE_9_D-12,,
146,Pancalyze_HE_9_F-3,,
147,Pancalyze_HE_9_F-4,,
148,Pancalyze_HE_9_F-5,,
149,Pancalyze_HE_9_F-6,,
150,Pancalyze_HE_9_F-11,,
151,Pancalyze_HE_9_H-1,,
152,Pancalyze_HE_9_H-2,,
153,Pancalyze_HE_1_F-1,,
154,Pancalyze_HE_1_F-2,,
155,Pancalyze_HE_1_F-3,,
156,Pancalyze_HE_1_F-4,,
157,Pancalyze_HE_1_F-7,,
158,Pancalyze_HE_1_F-8,,
159,Pancalyze_HE_1_G-7,,
160,Pancalyze_HE_1_G-8,,
161,Pancalyze_HE_1_G-11,,
162,Pancalyze_HE_1_G-12,,
163,Pancalyze_HE_1_H-5,,
164,Pancalyze_HE_1_H-6,,
165,Pancalyze_HE_1_H-7,,
166,Pancalyze_HE_1_H-8,,
167,Pancalyze_HE_1_A-7,,
168,Pancalyze_HE_1_A-8,,
169,Pancalyze_HE_1_H-9,,
170,Pancalyze_HE_1_H-10,,
171,Pancalyze_HE_2_B-1,,
172,Pancalyze_HE_2_B-2,,
173,Pancalyze_HE_2_B-3,,
174,Pancalyze_HE_2_B-4,,
175,Pancalyze_HE_2_B-7,,
176,Pancalyze_HE_2_B-8,,
177,Pancalyze_HE_2_B-9,,
178,Pancalyze_HE_2_B-10,,
179,Pancalyze_HE_2_C-1,,
180,Pancalyze_HE_2_C-2,,
181,Pancalyze_HE_2_C-3,,
182,Pancalyze_HE_2_C-4,,
183,Pancalyze_HE_2_D-5,,
184,Pancalyze_HE_2_D-6,,
185,Pancalyze_HE_2_D-9,,
186,Pancalyze_HE_2_D-10,,
187,Pancalyze_HE_2_E-1,,
188,Pancalyze_HE_2_E-2,,
189,Pancalyze_HE_1_B-1,,
190,Pancalyze_HE_1_B-2,,
191,Pancalyze_HE_2_E-11,,
192,Pancalyze_HE_2_E-12,,
193,Pancalyze_HE_2_F-11,,
194,Pancalyze_HE_2_F-12,,
195,Pancalyze_HE_1_B-3,,
196,Pancalyze_HE_1_B-4,,
197,Pancalyze_HE_2_G-1,,
198,Pancalyze_HE_2_G-2,,
199,Pancalyze_HE_2_G-11,,
200,Pancalyze_HE_2_G-12,,
201,Pancalyze_HE_2_H-1,,
202,Pancalyze_HE_2_H-2,,
203,Pancalyze_HE_5_E-9,,
204,Pancalyze_HE_5_E-10,,
205,Pancalyze_HE_4_H-9,,
206,Pancalyze_HE_4_H-10,,
207,Pancalyze_HE_4_G-5,,
208,Pancalyze_HE_4_G-6,,
209,Pancalyze_HE_4_C-11,,
210,Pancalyze_HE_4_C-12,,
211,Pancalyze_HE_5_E-5,,
212,Pancalyze_HE_5_E-6,,
213,Pancalyze_HE_5_F-11,,
214,Pancalyze_HE_5_F-12,,
215,Pancalyze_HE_4_C-9,,
216,Pancalyze_HE_4_C-10,,
217,Pancalyze_HE_5_C-9,,
218,Pancalyze_HE_5_C-10,,
219,Pancalyze_HE_5_A-7,,
220,Pancalyze_HE_5_A-8,,
221,Pancalyze_HE_5_H-3,,
222,Pancalyze_HE_5_H-4,,
223,Pancalyze_HE_4_H-5,,
224,Pancalyze_HE_4_H-6,,
225,Pancalyze_HE_4_F-11,,
226,Pancalyze_HE_4_F-12,,
227,Pancalyze_HE_4_F-9,,
228,Pancalyze_HE_4_F-10,,
229,Pancalyze_HE_5_C-11,,
230,Pancalyze_HE_5_C-12,,
231,Pancalyze_HE_5_C-5,,
232,Pancalyze_HE_5_C-6,,
233,Pancalyze_HE_5_C-7,,
234,Pancalyze_HE_5_C-8,,
235,Pancalyze_HE_4_D-5,,
236,Pancalyze_HE_4_D-6,,
237,Pancalyze_HE_5_B-9,,
238,Pancalyze_HE_5_B-10,,
239,Pancalyze_HE_5_C-1,,
240,Pancalyze_HE_5_C-2,,
241,Pancalyze_HE_5_D-1,,
242,Pancalyze_HE_5_D-2,,
243,Pancalyze_HE_5_D-3,,
244,Pancalyze_HE_5_D-4,,
245,Pancalyze_HE_4_D-11,,
246,Pancalyze_HE_4_D-12,,
247,Pancalyze_HE_4_E-11,,
248,Pancalyze_HE_4_E-12,,
249,Pancalyze_HE_5_B-1,,
250,Pancalyze_HE_5_B-2,,
251,Pancalyze_HE_4_D-3,,
252,Pancalyze_HE_4_D-4,,
253,Pancalyze_HE_5_G-3,,
254,Pancalyze_HE_5_G-4,,
255,Pancalyze_HE_5_E-11,,
256,Pancalyze_HE_5_E-12,,
257,Pancalyze_HE_5_B-11,,
258,Pancalyze_HE_4_G-9,,
259,Pancalyze_HE_4_G-10,,
260,Pancalyze_HE_5_F-1,,
261,Pancalyze_HE_5_F-2,,
262,Pancalyze_HE_3_A-11,,
263,Pancalyze_HE_3_A-12,,
264,Pancalyze_HE_3_B-11,,
265,Pancalyze_HE_3_B-12,,
266,Pancalyze_HE_3_C-7,,
267,Pancalyze_HE_3_C-8,,
268,Pancalyze_HE_1_B-7,,
269,Pancalyze_HE_1_B-8,,
270,Pancalyze_HE_3_D-5,,
271,Pancalyze_HE_3_D-6,,
272,Pancalyze_HE_3_D-7,,
273,Pancalyze_HE_3_D-8,,
274,Pancalyze_HE_3_E-3,,
275,Pancalyze_HE_3_E-4,,
276,Pancalyze_HE_3_E-9,,
277,Pancalyze_HE_3_E-10,,
278,Pancalyze_HE_3_G-3,,
279,Pancalyze_HE_3_G-4,,
280,Pancalyze_HE_3_H-3,,
281,Pancalyze_HE_3_H-4,,
282,Pancalyze_HE_3_H-5,,
283,Pancalyze_HE_3_H-6,,
284,Pancalyze_HE_4_A-1,,
285,Pancalyze_HE_4_A-2,,
286,Pancalyze_HE_4_B-5,,
287,Pancalyze_HE_4_B-6,,
288,Pancalyze_HE_6_A-11,,
289,Pancalyze_HE_6_A-12,,
290,Pancalyze_HE_6_B-1,,
291,Pancalyze_HE_6_B-2,,
292,Pancalyze_HE_6_D-3,,
293,Pancalyze_HE_6_D-4,,
294,Pancalyze_HE_6_D-7,,
295,Pancalyze_HE_6_D-8,,
296,Pancalyze_HE_6_E-3,,
297,Pancalyze_HE_6_E-4,,
298,Pancalyze_HE_6_F-5,,
299,Pancalyze_HE_6_F-6,,
300,Pancalyze_HE_6_F-11,,
301,Pancalyze_HE_6_F-12,,
302,Pancalyze_HE_6_G-5,,
303,Pancalyze_HE_6_G-6,,
304,Pancalyze_HE_6_G-7,,
305,Pancalyze_HE_6_G-8,,
306,Pancalyze_HE_6_G-9,,
307,Pancalyze_HE_6_G-10,,
308,Pancalyze_HE_7_A-11,,
309,Pancalyze_HE_7_A-12,,
310,Pancalyze_HE_7_B-1,,
311,Pancalyze_HE_7_B-2,,
312,Pancalyze_HE_7_B-11,,
313,Pancalyze_HE_7_B-12,,
314,Pancalyze_HE_7_D-7,,
315,Pancalyze_HE_7_D-8,,
316,Pancalyze_HE_1_D-5,,
317,Pancalyze_HE_1_D-6,,
318,Pancalyze_HE_7_F-5,,
319,Pancalyze_HE_7_F-6,,
320,Pancalyze_HE_7_F-11,,
321,Pancalyze_HE_7_H-7,,
322,Pancalyze_HE_7_H-8,,
323,Pancalyze_HE_8_A-9,,
324,Pancalyze_HE_8_A-10,,
325,Pancalyze_HE_8_B-12,,
326,Pancalyze_HE_8_C-1,,
327,Pancalyze_HE_8_C-2,,
328,Pancalyze_HE_8_D-1,,
329,Pancalyze_HE_8_D-2,,
330,Pancalyze_HE_8_E-1,,
331,Pancalyze_HE_8_E-2,,
332,Pancalyze_HE_8_F-9,,
333,Pancalyze_HE_8_F-10,,
334,Pancalyze_HE_8_H-6,,
335,Pancalyze_HE_8_H-7,,
336,Pancalyze_HE_8_H-8,,
337,Pancalyze_HE_8_H-11,,
338,Pancalyze_HE_9_B-5,,
339,Pancalyze_HE_9_B-6,,
340,Pancalyze_HE_9_B-7,,
341,Pancalyze_HE_9_B-8,,
342,Pancalyze_HE_9_C-1,,
343,Pancalyze_HE_9_C-2,,
344,Pancalyze_HE_9_C-9,,
345,Pancalyze_HE_9_C-10,,
346,Pancalyze_HE_9_D-7,,
347,Pancalyze_HE_9_D-8,,
348,Pancalyze_HE_9_E-3,,
349,Pancalyze_HE_9_E-4,,
350,Pancalyze_HE_9_E-5,,
351,Pancalyze_HE_9_E-6,,
352,Pancalyze_HE_9_E-11,,
353,Pancalyze_HE_9_E-12,,
354,Pancalyze_HE_9_F-9,,
355,Pancalyze_HE_9_F-10,,
356,Pancalyze_HE_1_E-9,,
357,Pancalyze_HE_9_H-5,,
358,Pancalyze_HE_9_H-6,,
359,Pancalyze_HE_1_E-11,,
360,Pancalyze_HE_1_E-12,,
361,Pancalyze_HE_1_F-11,,
362,Pancalyze_HE_1_F-12,,
363,Pancalyze_HE_1_G-3,,
364,Pancalyze_HE_1_G-4,,
365,Pancalyze_HE_1_G-5,,
366,Pancalyze_HE_1_G-6,,
367,Pancalyze_HE_2_C-7,,
368,Pancalyze_HE_2_C-8,,
369,Pancalyze_HE_1_A-11,,
370,Pancalyze_HE_1_A-12,,
371,Pancalyze_HE_2_D-3,,
372,Pancalyze_HE_2_D-4,,
373,Pancalyze_HE_2_E-7,,
374,Pancalyze_HE_2_E-8,,
375,Pancalyze_HE_2_E-9,,
376,Pancalyze_HE_2_E-10,,
377,Pancalyze_HE_2_F-9,,
378,Pancalyze_HE_2_F-10,,
379,Pancalyze_HE_2_F-7,,
380,Pancalyze_HE_2_F-8,,
381,Pancalyze_HE_2_G-7,,
382,Pancalyze_HE_2_G-8,,
383,Pancalyze_HE_2_G-9,,
384,Pancalyze_HE_2_G-10,,
385,Pancalyze_HE_4_D-1,,
386,Pancalyze_HE_4_D-2,,
387,Pancalyze_HE_5_E-3,,
388,Pancalyze_HE_5_E-4,,
389,Pancalyze_HE_4_G-7,,
390,Pancalyze_HE_4_G-8,,
391,Pancalyze_HE_5_F-5,,
392,Pancalyze_HE_5_F-6,,
393,Pancalyze_HE_4_G-1,,
394,Pancalyze_HE_4_G-2,,
395,Pancalyze_HE_4_F-7,,
396,Pancalyze_HE_4_F-8,,
397,Pancalyze_HE_4_E-7,,
398,Pancalyze_HE_4_E-8,,
399,Pancalyze_HE_5_H-5,,
400,Pancalyze_HE_5_H-6,,
401,Pancalyze_HE_5_H-7,,
402,Pancalyze_HE_5_H-8,,
403,Pancalyze_HE_4_E-9,,
404,Pancalyze_HE_4_E-10,,
405,Pancalyze_HE_4_C-7,,
406,Pancalyze_HE_4_C-8,,
407,Pancalyze_HE_4_H-11,,
408,Pancalyze_HE_4_H-12,,
409,Pancalyze_HE_4_C-5,,
410,Pancalyze_HE_4_C-6,,
411,Pancalyze_HE_4_H-3,,
412,Pancalyze_HE_4_H-4,,
413,Pancalyze_HE_5_A-5,,
414,Pancalyze_HE_5_A-6,,
415,Pancalyze_HE_5_B-7,,
416,Pancalyze_HE_5_B-8,,
417,Pancalyze_HE_5_H-9,,
418,Pancalyze_HE_5_H-10,,
419,Pancalyze_HE_5_E-1,,
420,Pancalyze_HE_5_E-2,,
