,train,val,test
182,34 15.15571 2.2,,
183,35 15.16251 2.1,,
184,35 15.16251 2.2,,
185,35 15.16251 1.2,,
186,35 15.16251 1.1,,
187,37 17.2311 1 TM,,
188,37 17.2311 1 normal,,
189,43 14.12458 Ib1b,,
190,43 14.12458 Ib3,,
191,49 15.2000 c1,,
192,49 15.2000 b2,,
193,4 15.5542 1.1,,
194,4 15.5542 1.3,,
195,4 15.5542 1.2,,
196,4 15.5542 2.1,,
197,50 15.2676 TM1,,
198,50 15.2676 TM2,,
199,50 15.2676 normal,,
200,51 15.3445 TM,,
201,51 15.3445 normal,,
202,54 15.5286 c49,,
203,54 15.5286 C66,,
204,54 15.5286 C76,,
205,58 15.13810 T1.2,,
206,58 15.13810 T1.1,,
207,58 15.13810 N2.2,,
208,58 15.13810 N2.1,,
209,59 15.8220 a,,
210,59 15.8220 1 5a,,
211,60 15.8584 ba,,
212,60 15.8584 8C,,
213,62 15.14428 4A,,
214,62 15.14428 normal,,
215,64 15.12238 normal,,
216,64 15.12238 Tumor,,
217,73 16.474 7C,,
218,73 16.474 5d,,
219,75 16.2709 f11,,
220,75 16.2709 TM,,
221,75 16.2709 normal,,
222,78 16.7399 3d,,
223,78 16.7399 1a,,
224,83 15.8623 2.1,,
225,83 15.8623 1.3,,
226,83 15.8623 1.4,,
227,83 15.8623 1.5,,
228,83 15.8623 1.1,,
229,83 15.8623 1.2,,
230,83 15.8623 2.2,,
231,84 H 16.5194 1.1,,
232,84 H 16.5194 2.1 PA,,
233,89 H 15.5476 1.1,,
234,89 H 15.5476 2.1,,
235,8 H 16.5165 2.2,,
236,8 H 16.5165 1.1,,
237,8 H 16.5165 2.4,,
238,8 H 16.5165 1.2,,
239,91 H 15.5457 1.2,,
240,91 H 15.5457 1.1,,
241,97 16.13893 1.1,,
242,97 16.13893 2.1,,
243,98 15.25148 1.1,,
244,98 15.25148 2.2,,
245,98 15.25148 2.1,,
246,C 18.13124 2H he_215147,,
247,C 18.13124 2E he_214841,,
248,C 18.13124 2C he_215544,,
249,C 16.15924 2A he_095048,,
250,C 14.16487 4A pas_103855,,
251,C 17.17358 2G he_112637,,
252,C 17.17360 2E he_045047,,
253,C 17.17360 3C he_050600,,
254,C 17.17360 2A he_045849,,
255,C 17.17360 3B he_050214,,
256,C 17.17360 2F he_045426,,
257,C 18.17537 2H he_213456,,
258,C 18.17537 3C he_213835,,
259,C 18.17537 3A he_214105,,
260,C 18.17537 2A he_213141,,
261,C 18.17537 2I he_214527,,
262,C 17.22002 2C he_035726,,
263,C 17.22002 2B he_040117,,
264,C 13.22089 4A he_105839,,
265,C 17.2628 4A he_065112,,
266,C 16.26859 2D he_090846,,
267,C 17.2882 5B he_064727,,
268,C 17.2882 5D he_064324,,
269,C 17.32211 3F he_034105,,
270,C 17.32211 2B he_032431,,
271,C 17.32211 2I he_032953,,
272,C 17.32211 2M he_033431,,
273,C 17.32211 2E he_033805,,
274,C 17.32211 2H he_034352,,
275,C 17.32587 2I he_032106,,
276,C 17.32587 2J he_031653,,
277,C 17.32587 2F he_031348,,
278,C 17.32587 2C he_024858,,
279,C 17.32587 2A he_025601,,
280,C 17.32587 2K he_025245,,
281,C 17.32587 2B he_030634,,
282,C 17.32587 3C he_025926,,
283,C 17.32587 2H he_031002,,
284,C 17.32587 2C pas_030254,,
285,C 16.33050 2G he_090110,,
286,C 17.35942 2A he_021245,,
287,C 17.35942 2F he_020604,,
288,C 17.35942 2B he_020907,,
289,C 17.37698 3A he_013720,,
290,C 17.37698 2G he_012119,,
291,C 17.37698 3E he_012914,,
292,C 17.37698 2D he_011739,,
293,C 17.37698 2F he_012520,,
294,C 17.37698 3B he_013246,,
295,C 17.37698 2E he_014044,,
296,C 18.3904 2A he_224556,,
297,C 18.3904 2B he_224256,,
298,C 18.4526 2D he_223258,,
299,C 18.4526 2F he_223920,,
300,C 16.45680 2C he_070257,,
301,C 17.45812 2D he_001907,,
302,C 17.45812 2A he_001534,,
303,C 17.50389 2D,,
304,C 17.50389 2C,,
305,C 17.50389 2B,,
306,C 17.50389 2E,,
307,C 17.51196 2D he_234255,,
308,C 17.51196 2A he_233117,,
309,C 17.51196 2G he_233951,,
310,C 17.51196 2B he_233455,,
311,C 17.51196 2C he_232757,,
312,C 17.51196 3D he_233659,,
313,C 17.6716 2E he_063624,,
314,C 17.6716 2J he_063312,,
315,C 17.6716 2F he_062945,,
316,C 17.6716 2G he_063928,,
317,C 17.6716 2H he_062545,,
318,C 16.7946 2F he_101451,,
319,C 16.7946 2B he_101806,,
320,C 17.8037 5A he_061238,,
321,C 17.8037 1B he_061008,,
322,C 18.8618 3B he_220740,,
323,C 18.8618 3F,,
324,C 18.8618 3K he_220118,,
325,C 18.8618 2H he_215853,,
326,C 18.8618 2E he_220415,,
327,C 18.8618 3H he_221442,,
328,100 15.2600 1.1,,
329,100 15.2600 2.1,,
330,100 15.2600 2.2,,
331,105 17.12464 2.1,,
332,105 17.12464 1.1,,
333,109 15.28188 2.1,,
334,109 15.28188 1.1,,
335,109 15.28188 2.2,,
336,115 28928 8T,,
337,115 28928 8V,,
338,119 17.16488 3,,
339,119 17.16488 2,,
340,119 17.16488 1,,
341,11 15.3990 2.1,,
342,11 15.3990 1.1 H.L. TMA,,
343,11 15.3990 2.2,,
344,11 15.3990 1.2,,
345,125 H 17.2982 2.2,,
346,125 H 17.2982 1.1,,
347,125 H 17.2982 2.1,,
348,125 H 17.2982 1.2,,
349,130 16.4990 L,,
350,130 16.4990 A,,
351,133 15.161 G,,
352,133 15.161 A,,
353,137 N1,,
354,137 T2,,
355,137 T1,,
356,142 T1,,
357,142 N1,,
358,142 T2,,
359,142 T4,,
360,142 N3,,
361,142 N2,,
362,142 T3,,
363,143 N1,,
364,143 T2,,
365,143 T1,,
366,143 N2,,
367,149 N2,,
368,149 N1,,
369,149 T1,,
370,149 T2,,
371,154 T3,,
372,154 T2,,
373,154 T1,,
374,154 N1,,
375,154 N2,,
376,162 N1,,
377,162 N4,,
378,162 N3,,
379,162 T3,,
380,162 N2,,
381,162 T6,,
382,162 T2,,
383,162 T5,,
384,162 T1,,
385,162 T4,,
386,164 N1,,
387,164 T3,,
388,164 N2,,
389,164 T1,,
390,164 T2,,
391,164 N3,,
392,175 T2,,
393,175 T1,,
394,175 N1,,
395,175 N2,,
396,175 T3,,
397,176 T1,,
398,176 N1,,
399,18 15.8273 1.2,,
400,18 15.8273 2.1,,
401,18 15.8273 2.2,,
402,18 15.8273 1.1,,
403,190 T1,,
404,190 N1,,
405,192 T1,,
406,193 N1,,
407,193 T3,,
408,193 N2,,
409,193 T1,,
410,193 T2,,
411,196 T1,,
412,196 N1,,
413,204 N1,,
414,204 T1,,
415,207 N1,,
416,207 T1,,
417,209 T2,,
418,209 N1,,
419,209 T1,,
420,209 N2,,
421,215 T1,,
422,215 N1,,
423,221 N1,,
424,221 T1,,
425,222 T1,,
426,222 N1,,
427,227 N1,,
428,227 T1,,
429,242 T1,,
430,242 N1,,
431,245 N1,,
432,245 T1,,
433,250 N1,,
434,250 T1,,
435,254 T1,,
436,254 N1,,
437,262 N1,,
438,267 N1,,
439,26 16.7705 TK,,
440,26 16.7705 Tg,,
441,272 T1,,
442,272 N1,,
443,285 N1,,
444,295 N1,,
445,298 N1,,
446,302 T2,,
447,302 T1,,
448,304 T1,,
449,310 T1,,
450,311 T1,,
451,314 N1,,
452,315 T1,,
453,315 N1,,
454,320 N1,,
455,320 T1,,
456,322 N1,,
457,32 17.322 f6a,,
458,32 17.322 TM,,
459,33 16.928 1e 4d,,
460,33 16.928 1e 2a,,
461,39 15.33 1e 9d,,
462,39 15.33 1e 7b,,
463,41 15.1241 TM,,
464,41 15.1241 norm,,
465,42 14.10866 K6,,
466,42 14.10866 m1,,
467,52 15.4166 normal,,
468,52 15.4166 5a,,
469,68 15.9478 3b,,
470,68 15.9478 8,,
471,6 15.4595 2.1,,
472,6 15.4595 1.1,,
473,6 15.4595 2.2,,
474,6 15.4595 1.2,,
475,72 16.6464 49,,
476,72 16.6464 f9,,
477,81 1151 f,,
478,81 1151 e,,
479,81 1151 b,,
480,82 17.1547 1.1,,
481,82 17.1547 1.2,,
482,82 17.1547 1.4,,
483,82 17.1547 1.3,,
484,82 17.1547 2.2,,
485,82 17.1547 2.1,,
486,82 17.1547 2.4,,
487,82 17.1547 2.3,,
488,87 H 15.893 1.1,,
489,87 H 15.893 2.1,,
490,88 H 16.6190 1.1,,
491,88 H 16.6190 2.1,,
492,92 H 15.3793 1.1,,
493,92 H 15.3793 2.1,,
494,95 H 15.3141 1.1,,
495,96 H 15.3068 1.1,,
496,C 16.11238 2D he_095424,,
497,C 16.11238 2E he_095904,,
498,C 17.12297 2B1 he_053936,,
499,C 17.12297 2A2 he_054238,,
500,C 17.12297 2A1 he_053610,,
501,C 16.125 2B he_103547,,
502,C 16.125 2C he_103212,,
503,C 17.13061 3C he_052922,,
504,C 17.13061 3A he_053237,,
505,C 14.13484 8B he_104219,,
506,C 17.14901 2B he_052114,,
507,C 17.14901 2A he_052517,,
508,C 16.17171 2A he_094746,,
509,C 18.18787 3A he_212718,,
510,C 18.18787 2A he_211956,,
511,C 18.18787 2F he_211329,,
512,C 18.18787 2B he_211645,,
513,C 18.18787 2D he_212354,,
514,C 18.18787 2C he_210917,,
515,C 13.20346 4C he_110159,,
516,C 17.36134 2B he_015448,,
517,C 17.36134 2C he_015157,,
518,C 17.36134 2E he_015844,,
519,C 17.36134 2D he_020230,,
520,C 17.38328 3C he_010758,,
521,C 17.38328 2B he_011411,,
522,C 17.38328 3D he_011103,,
523,C 17.38328 2A he_010501,,
524,C 17.38328 2C he_010131,,
525,C 18.44036 2C he_205651,,
526,C 18.44036 2E he_205313,,
527,C 18.44036 2B he_204936,,
